customer_id,first_name,last_name,city,state,zip,OrderNumber,Channel,CurrencyCode,SalesTeamID,Product_id,Order Quantity,Discount Applied,Unit Cost,Unit Price,Transaction Date
420,Ashley,Ross,Friedheim,Missouri,63747,SO - 0006123,Partner,USD,17,47,2,0.075,1503.48,2733.6,2024-03-13
420,Ashley,Ross,Friedheim,Missouri,63747,SO - 0007949,Direct/Organic,USD,11,36,7,0.1,99.7,207.7,2024-02-06
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 000407,Referral,USD,28,7,1,0.3,1050.23,1842.5,2022-08-15
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 000963,Referral,USD,10,31,4,0.075,480.73,1172.5,2022-10-18
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0002120,Referral,USD,21,44,2,0.2,82.41,201.0,2023-02-23
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0002512,Partner,USD,17,10,5,0.05,412.72,1031.8,2023-10-12
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0002926,Marketing - Field Event,USD,5,10,3,0.05,1247.21,1708.5,2023-07-15
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0003386,Referral,USD,8,1,8,0.1,433.96,850.9,2023-07-22
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0005649,Partner,USD,8,18,3,0.05,1482.44,2003.3,2024-02-18
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0005739,Referral,USD,23,33,2,0.075,600.12,1132.3,2024-03-17
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0005924,Direct/Organic,USD,13,14,1,0.075,2434.18,5179.1,2024-02-19
421,Tyler,Price,Barronett,Wisconsin,54813,SO - 0007553,Marketing - Field Event,USD,5,14,7,0.05,695.8,1038.5,2024-02-07
422,Brianna,Walker,Danevang,Texas,77432,SO - 000158,Marketing - Paid,USD,13,45,3,0.4,1233.34,2371.8,2022-07-15
422,Brianna,Walker,Danevang,Texas,77432,SO - 000534,Partner,USD,24,20,1,0.075,101.3,241.2,2023-03-30
422,Brianna,Walker,Danevang,Texas,77432,SO - 0001943,Direct/Organic,USD,1,47,2,0.3,626.05,978.2,2023-02-09
422,Brianna,Walker,Danevang,Texas,77432,SO - 0001946,Marketing - Paid,USD,1,41,3,0.1,518.25,797.3,2023-02-09
422,Brianna,Walker,Danevang,Texas,77432,SO - 0002372,Marketing - Field Event,USD,11,21,7,0.075,1409.68,1762.1,2023-03-24
422,Brianna,Walker,Danevang,Texas,77432,SO - 0002982,Marketing - Field Event,USD,9,28,7,0.3,575.26,1085.4,2023-05-14
422,Brianna,Walker,Danevang,Texas,77432,SO - 0003339,Direct/Organic,USD,13,9,6,0.4,1297.92,2237.8,2023-07-22
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 000271,Marketing - Field Event,USD,21,21,7,0.3,139.36,174.2,2023-03-23
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 000485,Direct/Organic,USD,18,10,5,0.2,2069.5,3979.8,2023-02-09
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0001254,Direct/Organic,USD,14,16,5,0.1,823.97,1916.2,2023-02-09
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0001981,Referral,USD,8,43,6,0.075,2910.88,3731.9,2023-05-10
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0003041,Marketing - Field Event,USD,8,46,1,0.075,2131.61,3383.5,2023-12-14
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0003808,Partner,USD,13,45,7,0.15,495.8,991.6,2023-11-16
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0005825,Partner,USD,12,25,4,0.1,906.91,1889.4,2023-10-13
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0007334,Direct/Organic,USD,13,46,6,0.15,135.07,214.4,2024-04-18
423,Amelia,Hall,Rio Frio,Texas,78879,SO - 0007836,Partner,USD,9,6,6,0.15,1371.83,1829.1,2024-01-20
424,Jennifer,Moore,Clay,Texas,77839,SO - 000852,Referral,USD,2,30,8,0.15,1497.05,3564.4,2023-05-15
424,Jennifer,Moore,Clay,Texas,77839,SO - 0001268,Direct/Organic,USD,18,34,1,0.1,178.22,234.5,2023-02-23
424,Jennifer,Moore,Clay,Texas,77839,SO - 0007166,Marketing - Paid,USD,3,34,5,0.15,2446.51,3651.5,2023-12-27
424,Jennifer,Moore,Clay,Texas,77839,SO - 0007865,Marketing - Paid,USD,26,38,5,0.1,2373.41,2894.4,2024-04-20
424,Jennifer,Moore,Clay,Texas,77839,SO - 0007914,Referral,USD,3,23,4,0.05,854.25,1708.5,2023-10-21
424,Jennifer,Moore,Clay,Texas,77839,SO - 0008035,Referral,USD,4,32,8,0.1,159.19,221.1,2024-02-13
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0003622,Marketing - Field Event,USD,14,39,3,0.05,2069.5,3832.4,2023-08-21
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0005269,Referral,USD,24,25,8,0.05,545.38,991.6,2023-05-11
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0005773,Marketing - Field Event,USD,10,38,8,0.1,2481.95,3939.6,2024-04-12
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0006225,Partner,USD,22,24,1,0.2,1775.43,2432.1,2024-03-26
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0006954,Referral,USD,18,2,8,0.2,616.27,978.2,2024-01-02
425,Dylan,Powell,Riddleton,Tennessee,37151,SO - 0007660,Referral,USD,28,27,4,0.05,2103.26,2921.2,2023-11-19
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 000376,Direct/Organic,USD,4,20,7,0.05,2234.12,3919.5,2022-04-15
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0001313,Referral,USD,7,18,4,0.075,85.02,180.9,2023-04-09
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0001403,Marketing - Field Event,USD,17,31,4,0.05,452.25,1005.0,2022-03-22
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0006004,Referral,USD,18,20,2,0.15,1683.38,2244.5,2024-02-24
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0006443,Marketing - Field Event,USD,28,1,5,0.15,175.67,254.6,2024-01-04
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0006786,Direct/Organic,USD,2,8,3,0.4,177.95,214.4,2024-02-19
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0006868,Direct/Organic,USD,13,11,5,0.1,546.05,1092.1,2023-11-16
426,Julian,Wilson,Evergreen,Colorado,80439,SO - 0007724,Marketing - Field Event,USD,5,19,4,0.15,138.49,261.3,2024-02-26
427,Michael,Anderson,Sacramento,California,94287,SO - 0001273,Partner,USD,13,43,5,0.075,2166.78,3939.6,2023-02-28
427,Michael,Anderson,Sacramento,California,94287,SO - 0001579,Direct/Organic,USD,1,24,1,0.075,670.0,1675.0,2023-04-19
427,Michael,Anderson,Sacramento,California,94287,SO - 0003564,Direct/Organic,USD,20,28,7,0.05,633.95,1112.2,2023-08-21
427,Michael,Anderson,Sacramento,California,94287,SO - 0004956,Partner,USD,4,5,8,0.075,120.06,214.4,2024-02-04
427,Michael,Anderson,Sacramento,California,94287,SO - 0005228,Partner,USD,7,16,4,0.075,1327.4,2552.7,2024-03-08
427,Michael,Anderson,Sacramento,California,94287,SO - 0005298,Referral,USD,11,37,2,0.075,2068.96,2586.2,2023-09-10
427,Michael,Anderson,Sacramento,California,94287,SO - 0005551,Referral,USD,11,47,1,0.075,1774.36,2499.1,2023-08-11
427,Michael,Anderson,Sacramento,California,94287,SO - 0007221,Referral,USD,6,46,2,0.2,1129.35,2304.8,2024-01-01
427,Michael,Anderson,Sacramento,California,94287,SO - 0007750,Referral,USD,8,27,4,0.3,3762.72,6271.2,2024-03-01
428,Victoria,Lewis,Covelo,California,95428,SO - 0001077,Direct/Organic,USD,7,17,6,0.075,2034.72,3839.1,2023-04-07
428,Victoria,Lewis,Covelo,California,95428,SO - 0001216,Direct/Organic,USD,24,29,3,0.075,581.83,1118.9,2022-11-18
428,Victoria,Lewis,Covelo,California,95428,SO - 0001381,Referral,USD,5,25,8,0.1,124.75,254.6,2023-06-16
428,Victoria,Lewis,Covelo,California,95428,SO - 0001793,Referral,USD,26,25,3,0.3,3252.98,3872.6,2023-03-11
428,Victoria,Lewis,Covelo,California,95428,SO - 0002485,Marketing - Field Event,USD,14,40,7,0.15,2389.89,2914.5,2023-05-12
428,Victoria,Lewis,Covelo,California,95428,SO - 0002747,Partner,USD,18,24,8,0.1,438.98,1045.2,2023-09-12
428,Victoria,Lewis,Covelo,California,95428,SO - 0002963,Direct/Organic,USD,13,38,3,0.2,2743.65,3919.5,2023-03-16
428,Victoria,Lewis,Covelo,California,95428,SO - 0004122,Referral,USD,4,2,7,0.15,1063.36,1802.3,2023-10-22
428,Victoria,Lewis,Covelo,California,95428,SO - 0004720,Referral,USD,19,39,4,0.075,592.82,1058.6,2023-02-20
428,Victoria,Lewis,Covelo,California,95428,SO - 0004725,Marketing - Field Event,USD,15,13,5,0.05,585.92,1065.3,2023-03-23
428,Victoria,Lewis,Covelo,California,95428,SO - 0005660,Marketing - Field Event,USD,28,2,3,0.1,2080.35,3852.5,2024-02-18
428,Victoria,Lewis,Covelo,California,95428,SO - 0006725,Direct/Organic,USD,28,25,5,0.15,1180.27,2458.9,2024-02-13
428,Victoria,Lewis,Covelo,California,95428,SO - 0006829,Direct/Organic,USD,7,8,7,0.1,972.97,1835.8,2023-05-17
428,Victoria,Lewis,Covelo,California,95428,SO - 0007720,Referral,USD,27,40,4,0.05,115.78,214.4,2024-02-26
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0001669,Direct/Organic,USD,22,23,6,0.05,598.44,1031.8,2022-05-21
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0001802,Referral,USD,5,13,1,0.2,533.19,1159.1,2023-03-20
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0002430,Direct/Organic,USD,21,24,5,0.15,595.76,1145.7,2023-04-05
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0003020,Referral,USD,27,39,8,0.075,798.24,1078.7,2023-09-13
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0004867,Marketing - Paid,USD,20,38,2,0.05,112.16,207.7,2024-01-21
429,Zachary,Miller,Walnut Creek,California,94595,SO - 0004964,Referral,USD,16,1,7,0.15,4129.88,6164.0,2024-02-04
430,Ethan,Howard,Fannin,Texas,77960,SO - 0007292,Partner,USD,20,42,7,0.05,778.54,1112.2,2024-01-11
431,Kayla,Harris,American Fork,Utah,84003,SO - 0001057,Marketing - Field Event,USD,8,45,7,0.05,1890.74,2224.4,2023-03-18
431,Kayla,Harris,American Fork,Utah,84003,SO - 0001293,Partner,USD,13,6,3,0.05,396.37,683.4,2023-03-20
431,Kayla,Harris,American Fork,Utah,84003,SO - 0003031,Partner,USD,17,6,2,0.15,180.77,254.6,2023-10-14
431,Kayla,Harris,American Fork,Utah,84003,SO - 0003207,Marketing - Field Event,USD,27,37,7,0.2,523.94,1139.0,2023-06-27
431,Kayla,Harris,American Fork,Utah,84003,SO - 0005192,Marketing - Paid,USD,17,2,5,0.05,2573.81,3959.7,2024-03-02
431,Kayla,Harris,American Fork,Utah,84003,SO - 0005935,Referral,USD,20,19,4,0.075,184.92,268.0,2024-02-19
432,Oliver,Howard,Hometown,Illinois,60456,SO - 000152,Direct/Organic,USD,16,22,6,0.3,582.5,924.6,2022-06-14
432,Oliver,Howard,Hometown,Illinois,60456,SO - 0001321,Referral,USD,28,29,7,0.075,2001.96,2412.0,2023-04-17
432,Oliver,Howard,Hometown,Illinois,60456,SO - 0001417,Partner,USD,27,11,3,0.075,2213.28,2666.6,2022-05-20
432,Oliver,Howard,Hometown,Illinois,60456,SO - 0001979,Marketing - Field Event,USD,6,33,8,0.075,1193.27,1835.8,2023-05-10
432,Oliver,Howard,Hometown,Illinois,60456,SO - 0002904,Referral,USD,15,14,5,0.1,541.7,1105.5,2023-06-23
432,Oliver,Howard,Hometown,Illinois,60456,SO - 0003847,Referral,USD,8,34,3,0.05,4174.64,5641.4,2023-09-21
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 000745,Partner,USD,13,11,8,0.1,404.81,763.8,2023-01-28
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0001437,Marketing - Paid,USD,9,3,5,0.15,2039.95,3999.9,2022-08-19
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0002188,Referral,USD,26,16,6,0.075,126.3,194.3,2023-02-28
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0003314,Referral,USD,2,42,2,0.05,2123.5,4006.6,2023-12-15
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0004514,Direct/Organic,USD,10,38,7,0.1,2082.23,2539.3,2023-09-19
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0004701,Direct/Organic,USD,18,10,1,0.075,1881.16,3839.1,2024-01-07
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0005949,Partner,USD,3,25,8,0.05,950.73,2211.0,2024-02-19
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0005986,Direct/Organic,USD,10,44,4,0.05,2560.74,3939.6,2024-02-24
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0006147,Direct/Organic,USD,9,14,4,0.05,1231.13,2512.5,2024-03-13
433,Emily,Lee,Wallingford,Connecticut,6493,SO - 0007676,Marketing - Paid,USD,12,29,3,0.05,2608.98,3953.0,2024-01-19
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0001776,Partner,USD,8,36,3,0.075,1379.66,1916.2,2023-02-22
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0001883,Referral,USD,8,32,7,0.05,613.18,958.1,2023-06-09
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0003474,Partner,USD,21,10,7,0.05,804.8,1031.8,2023-03-18
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0003476,Direct/Organic,USD,22,47,7,0.05,697.87,830.8,2023-03-18
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0005195,Partner,USD,10,18,3,0.1,1494.64,1916.2,2024-03-02
434,Amanda,Davis,Niantic,Connecticut,6357,SO - 0005253,Direct/Organic,USD,27,19,1,0.1,114.64,194.3,2024-03-12
435,James,Adams,Romeoville,Illinois,60446,SO - 0001158,Referral,USD,25,36,7,0.15,871.87,1132.3,2022-02-18
435,James,Adams,Romeoville,Illinois,60446,SO - 0001282,Referral,USD,1,47,2,0.05,2364.3,5373.4,2023-03-09
435,James,Adams,Romeoville,Illinois,60446,SO - 0001339,Direct/Organic,USD,5,29,8,0.15,1538.86,2653.2,2023-05-05
435,James,Adams,Romeoville,Illinois,60446,SO - 0002056,Direct/Organic,USD,15,21,6,0.1,4789.43,5701.7,2023-12-10
435,James,Adams,Romeoville,Illinois,60446,SO - 0002781,Direct/Organic,USD,22,28,8,0.05,765.41,1125.6,2024-01-12
435,James,Adams,Romeoville,Illinois,60446,SO - 0003583,Referral,USD,2,26,5,0.15,167.23,261.3,2023-08-21
435,James,Adams,Romeoville,Illinois,60446,SO - 0004606,Partner,USD,23,35,8,0.05,4161.1,6304.7,2023-12-26
435,James,Adams,Romeoville,Illinois,60446,SO - 0005391,Marketing - Field Event,USD,22,37,1,0.05,786.51,1829.1,2024-03-23
435,James,Adams,Romeoville,Illinois,60446,SO - 0005528,Referral,USD,16,3,7,0.05,584.24,730.3,2024-04-11
435,James,Adams,Romeoville,Illinois,60446,SO - 0005896,Marketing - Field Event,USD,2,21,7,0.05,1642.97,2452.2,2024-02-12
435,James,Adams,Romeoville,Illinois,60446,SO - 0008079,Partner,USD,28,45,5,0.4,1618.05,3852.5,2024-02-21
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0001923,Marketing - Field Event,USD,24,35,8,0.05,3806.94,6344.9,2023-07-19
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0003396,Referral,USD,14,32,2,0.05,3135.6,3919.5,2023-07-22
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0003929,Referral,USD,26,5,7,0.075,2939.63,6532.5,2023-09-27
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0003958,Direct/Organic,USD,10,12,8,0.15,854.25,1139.0,2023-09-27
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0004298,Referral,USD,8,28,1,0.15,4373.76,6432.0,2023-11-18
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0004309,Direct/Organic,USD,3,24,5,0.05,738.07,1025.1,2024-01-18
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0006736,Marketing - Paid,USD,25,15,2,0.1,2311.5,3852.5,2024-02-13
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0006956,Partner,USD,22,5,7,0.075,1360.1,1943.0,2024-01-02
436,Brianna,Morris,San Antonio,Texas,78224,SO - 0007109,Direct/Organic,USD,21,40,4,0.1,515.7,1199.3,2023-08-17
437,Adam,Alexander,West Orange,New Jersey,7052,SO - 000325,Direct/Organic,USD,15,42,5,0.3,722.73,1078.7,2023-05-16
437,Adam,Alexander,West Orange,New Jersey,7052,SO - 0002677,Referral,USD,9,36,6,0.075,1878.14,2572.8,2023-02-12
437,Adam,Alexander,West Orange,New Jersey,7052,SO - 0005830,Partner,USD,12,5,1,0.15,722.73,1078.7,2023-10-13
437,Adam,Alexander,West Orange,New Jersey,7052,SO - 0006591,Direct/Organic,USD,24,27,3,0.1,1031.8,2345.0,2023-09-15
437,Adam,Alexander,West Orange,New Jersey,7052,SO - 0007436,Partner,USD,15,23,3,0.15,813.65,1232.8,2024-01-26
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0001020,Partner,USD,16,16,3,0.1,137.95,194.3,2023-02-09
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0001031,Marketing - Paid,USD,12,42,4,0.05,788.66,998.3,2023-02-20
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0001895,Direct/Organic,USD,18,37,4,0.15,442.2,1005.0,2023-06-21
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0002409,Referral,USD,17,21,4,0.075,773.85,1105.5,2023-03-30
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0003176,Partner,USD,20,35,2,0.2,2930.65,3530.9,2023-06-27
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0004363,Direct/Organic,USD,12,33,2,0.075,801.86,1179.2,2023-11-24
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0005236,Direct/Organic,USD,26,9,5,0.2,3285.41,4006.6,2024-03-08
438,Steven,Harris,Preston,Oklahoma,74456,SO - 0005803,Referral,USD,16,9,4,0.075,565.21,991.6,2023-07-13
439,Haley,King,Kirkland,Texas,79238,SO - 0006851,Direct/Organic,USD,11,19,3,0.075,3662.42,6425.3,2023-08-16
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0004351,Marketing - Field Event,USD,23,18,4,0.075,4413.29,6304.7,2023-11-24
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0006446,Partner,USD,4,17,3,0.4,1025.9,2331.6,2024-01-04
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0007243,Referral,USD,22,31,2,0.15,1654.9,2546.0,2024-01-01
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0007276,Marketing - Field Event,USD,5,30,3,0.2,1299.0,1755.4,2024-01-06
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0007341,Direct/Organic,USD,20,38,1,0.075,1214.44,2291.4,2023-05-19
440,Adam,Wood,Clarks Summit,Pennsylvania,18411,SO - 0007875,Marketing - Field Event,USD,12,38,1,0.075,939.07,1956.4,2023-06-20
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 000191,Direct/Organic,USD,20,10,7,0.3,1989.63,3430.4,2022-12-15
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 000321,Marketing - Paid,USD,9,42,1,0.15,703.63,1192.6,2023-05-12
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0001538,Direct/Organic,USD,26,10,7,0.05,3354.29,3993.2,2023-03-09
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0002947,Referral,USD,28,18,2,0.05,972.84,2432.1,2023-02-13
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0003696,Direct/Organic,USD,9,45,8,0.1,3149.34,3986.5,2023-08-31
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0004291,Marketing - Field Event,USD,28,16,1,0.1,525.55,991.6,2023-11-18
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0005716,Referral,USD,5,22,6,0.05,189.95,234.5,2024-03-17
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0006193,Referral,USD,8,40,2,0.4,2679.93,3999.9,2024-03-19
441,Robert,Reed,Fox Valley,Illinois,60597,SO - 0007280,Referral,USD,24,5,5,0.075,1779.12,2505.8,2024-01-06
442,Justin,Butler,Bethany,Illinois,61914,SO - 000744,Direct/Organic,USD,11,41,3,0.075,3882.11,5246.1,2023-01-27
442,Justin,Butler,Bethany,Illinois,61914,SO - 000748,Marketing - Paid,USD,18,44,6,0.05,884.33,1319.9,2023-01-31
442,Justin,Butler,Bethany,Illinois,61914,SO - 0004202,Marketing - Field Event,USD,26,2,2,0.05,1196.96,2659.9,2023-11-02
442,Justin,Butler,Bethany,Illinois,61914,SO - 0004594,Direct/Organic,USD,19,10,2,0.15,147.4,268.0,2023-12-26
442,Justin,Butler,Bethany,Illinois,61914,SO - 0005262,Partner,USD,20,42,4,0.05,4180.93,5098.7,2024-04-10
442,Justin,Butler,Bethany,Illinois,61914,SO - 0005717,Marketing - Field Event,USD,1,24,5,0.05,1518.15,1829.1,2024-03-17
442,Justin,Butler,Bethany,Illinois,61914,SO - 0007042,Referral,USD,1,36,1,0.075,1677.14,1996.6,2023-12-08
443,Robert,Simmons,Visalia,California,93277,SO - 0001973,Direct/Organic,USD,3,8,3,0.05,2802.54,3839.1,2023-05-10
443,Robert,Simmons,Visalia,California,93277,SO - 0002465,Referral,USD,25,33,3,0.05,586.12,1085.4,2023-02-11
443,Robert,Simmons,Visalia,California,93277,SO - 0003659,Partner,USD,16,33,3,0.075,2073.11,3839.1,2023-08-31
443,Robert,Simmons,Visalia,California,93277,SO - 0003906,Direct/Organic,USD,6,7,1,0.1,112.23,167.5,2023-09-27
443,Robert,Simmons,Visalia,California,93277,SO - 0005496,Partner,USD,1,39,7,0.15,1393.8,1963.1,2024-02-14
443,Robert,Simmons,Visalia,California,93277,SO - 0005666,Marketing - Paid,USD,23,8,4,0.3,78.73,167.5,2024-03-10
443,Robert,Simmons,Visalia,California,93277,SO - 0007466,Direct/Organic,USD,26,10,5,0.4,2340.44,3296.4,2024-01-28
443,Robert,Simmons,Visalia,California,93277,SO - 0008068,Referral,USD,17,25,4,0.075,2688.84,3403.6,2024-02-19
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 000434,Direct/Organic,USD,10,7,7,0.075,2094.82,2586.2,2022-11-15
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 000875,Referral,USD,18,27,5,0.05,137.95,194.3,2023-06-07
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 0003470,Partner,USD,2,22,1,0.075,3700.54,5782.1,2023-02-15
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 0003889,Marketing - Paid,USD,21,6,7,0.4,903.7,1882.7,2023-09-27
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 0004090,Marketing - Field Event,USD,26,26,4,0.05,1553.33,3376.8,2023-10-22
444,Ethan,Lopez,Salt Lake City,Utah,84157,SO - 0005045,Referral,USD,6,19,5,0.05,2348.02,5460.5,2023-10-10
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 000705,Direct/Organic,USD,24,46,3,0.2,916.16,1728.6,2022-10-17
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0002381,Direct/Organic,USD,11,19,4,0.1,1462.61,1976.5,2023-03-24
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0002988,Partner,USD,24,22,5,0.15,1318.83,1782.2,2023-05-14
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0003411,Referral,USD,10,41,4,0.05,1443.85,2887.7,2023-07-31
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0005558,Marketing - Field Event,USD,26,19,6,0.15,774.86,1721.9,2023-08-11
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0006085,Direct/Organic,USD,21,45,2,0.075,164.62,261.3,2023-12-14
445,Jack,Bailey,Valley Forge,Pennsylvania,19496,SO - 0007571,Marketing - Paid,USD,11,32,4,0.05,648.29,1098.8,2024-02-11
446,Emma,Jones,Lebanon,Ohio,45036,SO - 0003000,Marketing - Field Event,USD,20,1,3,0.1,1020.28,1259.6,2023-07-14
446,Emma,Jones,Lebanon,Ohio,45036,SO - 0003055,Direct/Organic,USD,26,46,5,0.1,1949.3,2499.1,2024-01-13
446,Emma,Jones,Lebanon,Ohio,45036,SO - 0003421,Direct/Organic,USD,25,40,5,0.05,1640.56,2485.7,2023-07-31
446,Emma,Jones,Lebanon,Ohio,45036,SO - 0003503,Marketing - Paid,USD,6,20,7,0.1,984.5,1246.2,2023-05-16
446,Emma,Jones,Lebanon,Ohio,45036,SO - 0004417,Referral,USD,23,35,7,0.4,2112.38,3772.1,2023-12-02
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 000818,Referral,USD,23,4,5,0.075,2052.48,3872.6,2023-04-11
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0001988,Marketing - Field Event,USD,21,12,2,0.075,944.1,1226.1,2023-05-10
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0004683,Referral,USD,8,39,7,0.075,1331.96,1876.0,2024-01-02
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0006002,Direct/Organic,USD,9,29,4,0.05,3343.03,3979.8,2024-02-24
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0006843,Partner,USD,6,18,3,0.1,2084.44,3932.9,2023-07-17
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0007065,Direct/Organic,USD,23,28,5,0.15,195.84,247.9,2024-04-17
447,Sofia,Price,Jewell Ridge,Virginia,24622,SO - 0007194,Marketing - Field Event,USD,13,33,2,0.05,783.36,1058.6,2023-12-27
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 000422,Direct/Organic,USD,28,7,4,0.05,368.1,897.8,2022-10-16
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 0001467,Direct/Organic,USD,1,23,6,0.05,2543.32,6358.3,2022-11-19
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 0002980,Direct/Organic,USD,27,15,1,0.15,778.07,984.9,2023-05-14
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 0006075,Partner,USD,28,39,6,0.1,85.16,207.7,2023-10-14
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 0006088,Marketing - Field Event,USD,16,47,2,0.05,660.15,1118.9,2023-12-14
448,Olivia,Allen,Stillwater,Oklahoma,74075,SO - 0006625,Partner,USD,8,46,1,0.1,877.03,1139.0,2024-01-15
449,Audrey,Scott,Watertown,New York,13601,SO - 0001141,Direct/Organic,USD,5,7,1,0.05,2825.52,5433.7,2023-06-10
449,Audrey,Scott,Watertown,New York,13601,SO - 0001994,Marketing - Field Event,USD,18,7,6,0.05,397.98,904.5,2023-06-09
449,Audrey,Scott,Watertown,New York,13601,SO - 0002201,Partner,USD,10,47,5,0.075,1955.86,2385.2,2023-02-28
